row_kind,title,handle,status,variant_sku,product_id_numeric,variant_id_numeric,admin_url
x_single_variant,Balaclava,3pw22000510x,DRAFT,3PW220005100,10218381574474,50989966852426,https://ktm-shop-nl.myshopify.com/admin/products/10218381574474
shared_sku_peer,BALACLAVA TOURING,3pw220005100,ACTIVE,3PW220005100,7226117652661,42064726425781,https://ktm-shop-nl.myshopify.com/admin/products/7226117652661
shared_sku_peer,Bedieningseenheid Nyon (BUI275) Bosch eBike System 2,1270016711,ACTIVE,1270016711,8553732669770,47241295462730,https://ktm-shop-nl.myshopify.com/admin/products/8553732669770
x_single_variant,BLAST XR 1 GOGGLES BLACK,3pw25000690x,ACTIVE,3PW250006900,10316774965578,51436779995466,https://ktm-shop-nl.myshopify.com/admin/products/10316774965578
shared_sku_peer,BLAST XR1 GOGGLES ORANGE/BLK,3pw250006900,ACTIVE,3PW250006900,15563667800394,61426431951178,https://ktm-shop-nl.myshopify.com/admin/products/15563667800394
x_single_variant,"Bosch - standaard sluitcilinder voor PowerTube (BDU2XX, BDU3XX,BDU4XX)",bosch-standaard-sluitcilinder-voor-powertube-bdu2xx-bdu3xx-bdu4xx,ACTIVE,1270016711,9417770041674,48992032293194,https://ktm-shop-nl.myshopify.com/admin/products/9417770041674
x_single_variant,BUFF,3wp22006710x,DRAFT,3WP220067100,8464276324682,46938988282186,https://ktm-shop-nl.myshopify.com/admin/products/8464276324682
x_single_variant,BUFF,hsq-3wp22006710x,ACTIVE,3WP220067100,9369919783242,48811127177546,https://ktm-shop-nl.myshopify.com/admin/products/9369919783242
shared_sku_peer,BUFF,wp-3wp220067100,ACTIVE,3WP220067100,9399641211210,48916980990282,https://ktm-shop-nl.myshopify.com/admin/products/9399641211210
shared_sku_peer,Buff,3wp220067100,ACTIVE,3WP220067100,15563679203658,61426479006026,https://ktm-shop-nl.myshopify.com/admin/products/15563679203658
x_single_variant,Camo Allrounder,3pw25001850x,ACTIVE,3PW250018500,10218376266058,50989946077514,https://ktm-shop-nl.myshopify.com/admin/products/10218376266058
shared_sku_peer,CAMO ALLROUNDER,3pw250018500,ACTIVE,3PW250018500,15563668488522,61426438439242,https://ktm-shop-nl.myshopify.com/admin/products/15563668488522
x_single_variant,Camo Trucker Cap,3pw25001940x,ACTIVE,3PW250019400,10218378985802,50989955744074,https://ktm-shop-nl.myshopify.com/admin/products/10218378985802
shared_sku_peer,Camo Trucker Cap,3pw250019400,ACTIVE,3PW250019400,15563668816202,61426440634698,https://ktm-shop-nl.myshopify.com/admin/products/15563668816202
x_single_variant,CRUMBLE CAP,3ki24006540x,DRAFT,3KI240065400,9636548673866,49823743967562,https://ktm-shop-nl.myshopify.com/admin/products/9636548673866
shared_sku_peer,CRUMBLE CAP,3ki240065400,ACTIVE,3KI240065400,15563656757578,61426382635338,https://ktm-shop-nl.myshopify.com/admin/products/15563656757578
x_single_variant,DUKE BAG,3pw24004720x,ACTIVE,3PW240047200,8636763898186,47522449424714,https://ktm-shop-nl.myshopify.com/admin/products/8636763898186
shared_sku_peer,Duke Bag,3pw240047200,ACTIVE,3PW240047200,15563666686282,61426423333194,https://ktm-shop-nl.myshopify.com/admin/products/15563666686282
x_single_variant,DUKE CAP,3pw24004710x,ACTIVE,3PW240047100,8636763701578,47522449228106,https://ktm-shop-nl.myshopify.com/admin/products/8636763701578
shared_sku_peer,Duke Cap,3pw240047100,ACTIVE,3PW240047100,15563666587978,61426422350154,https://ktm-shop-nl.myshopify.com/admin/products/15563666587978
x_single_variant,Essential Curved Cap,3pw25001820x,DRAFT,3PW250018200,10218378166602,50989952860490,https://ktm-shop-nl.myshopify.com/admin/products/10218378166602
shared_sku_peer,Essential Curved Cap,3pw250018200,ACTIVE,3PW250018200,15563668193610,61426436637002,https://ktm-shop-nl.myshopify.com/admin/products/15563668193610
x_single_variant,GFX Trucker Cap,3pw25001840x,DRAFT,3PW250018400,10218378461514,50989953319242,https://ktm-shop-nl.myshopify.com/admin/products/10218378461514
shared_sku_peer,GFX Trucker Cap,3pw250018400,ACTIVE,3PW250018400,15563668390218,61426437914954,https://ktm-shop-nl.myshopify.com/admin/products/15563668390218
x_single_variant,GRAVITY-FX SHIRT,3pw192310x,DRAFT,3PW1923102,10225754112330,51013997822282,https://ktm-shop-nl.myshopify.com/admin/products/10225754112330
shared_sku_peer,GRAVITY-FX SHIRT,3pw1923102,ACTIVE,3PW1923102,15563658953034,61426390958410,https://ktm-shop-nl.myshopify.com/admin/products/15563658953034
x_single_variant,KIDS CRUMBLE CAP,3ki24006690x,DRAFT,3KI240066900,9636548739402,49823744164170,https://ktm-shop-nl.myshopify.com/admin/products/9636548739402
shared_sku_peer,KIDS CRUMBLE CAP,3ki240066900,ACTIVE,3KI240066900,15563656921418,61426383257930,https://ktm-shop-nl.myshopify.com/admin/products/15563656921418
x_single_variant,Kids Logo Cap,3pw25001890x,ACTIVE,3PW250018900,10218378756426,50989954597194,https://ktm-shop-nl.myshopify.com/admin/products/10218378756426
shared_sku_peer,KIDS LOGO CAP,3pw250018900,ACTIVE,3PW250018900,15563668750666,61426440110410,https://ktm-shop-nl.myshopify.com/admin/products/15563668750666
x_single_variant,KIDS MORPH CAP,3ki23004600x,DRAFT,3KI230046000,7425448247477,42773486993589,https://ktm-shop-nl.myshopify.com/admin/products/7425448247477
shared_sku_peer,KIDS MORPH CAP,3ki230046000,ACTIVE,3KI230046000,15563656528202,61426382209354,https://ktm-shop-nl.myshopify.com/admin/products/15563656528202
x_single_variant,KIDS OUTLINE TRUCKER CAP,3pw24003170x,ACTIVE,3PW240031700,8636792308042,47522547073354,https://ktm-shop-nl.myshopify.com/admin/products/8636792308042
shared_sku_peer,Kids Outline Trucker Cap,3pw240031700,ACTIVE,3PW240031700,15563665998154,61426418843978,https://ktm-shop-nl.myshopify.com/admin/products/15563665998154
x_single_variant,KIDS REPLICA TEAM BEANIE,3rb24000310x,ACTIVE,3RB240003100,8636790800714,48855076012362,https://ktm-shop-nl.myshopify.com/admin/products/8636790800714
shared_sku_peer,KIDS REPLICA TEAM BEANIE,3rb240003100,ACTIVE,3RB240003100,15563673403722,61426463768906,https://ktm-shop-nl.myshopify.com/admin/products/15563673403722
x_single_variant,KIDS REPLICA TEAM CURVED CAP,3rb24000290x,ACTIVE,3RB240002900,8636791816522,47522546221386,https://ktm-shop-nl.myshopify.com/admin/products/8636791816522
shared_sku_peer,KIDS REPLICA TEAM CURVED CAP,3rb240002900,ACTIVE,3RB240002900,15563673239882,61426463408458,https://ktm-shop-nl.myshopify.com/admin/products/15563673239882
x_single_variant,KIDS REPLICA TEAM FLAT CAP,3rb24000300x,ACTIVE,3RB240003000,8636790669642,47522544353610,https://ktm-shop-nl.myshopify.com/admin/products/8636790669642
shared_sku_peer,KIDS REPLICA TEAM FLAT CAP,3rb240003000,ACTIVE,3RB240003000,15563673338186,61426463637834,https://ktm-shop-nl.myshopify.com/admin/products/15563673338186
shared_sku_peer,KIDS TEAM BEANIE,3pw240003200,ACTIVE,3PW240003200,15563663671626,61426408882506,https://ktm-shop-nl.myshopify.com/admin/products/15563663671626
x_single_variant,KIDS TEAM BEANIE ( in voorraad ),3pw24000320x,ACTIVE,3PW240003200,8636791226698,47522545041738,https://ktm-shop-nl.myshopify.com/admin/products/8636791226698
x_single_variant,KIDS TEAM CURVED CAP,3pw24000280x,ACTIVE,3PW240002800,8636791619914,47522545762634,https://ktm-shop-nl.myshopify.com/admin/products/8636791619914
shared_sku_peer,KIDS TEAM CURVED CAP,3pw240002800,ACTIVE,3PW240002800,15563663573322,61426408653130,https://ktm-shop-nl.myshopify.com/admin/products/15563663573322
x_single_variant,KIDS TEAM FLAT CAP,3pw24000270x,ACTIVE,3PW240002700,8636791357770,47522545140042,https://ktm-shop-nl.myshopify.com/admin/products/8636791357770
shared_sku_peer,KIDS TEAM FLAT CAP,3pw240002700,ACTIVE,3PW240002700,15563663475018,61426408489290,https://ktm-shop-nl.myshopify.com/admin/products/15563663475018
shared_sku_peer,KIDS TRAINING BIKE,kids-training-bike,ACTIVE,3PW240031800,8770723807562,47925507621194,https://ktm-shop-nl.myshopify.com/admin/products/8770723807562
x_single_variant,KIDS TRAINING BIKE,3pw24003180x,ACTIVE,3PW240031800,9636489560394,49823207784778,https://ktm-shop-nl.myshopify.com/admin/products/9636489560394
shared_sku_peer,KIDS TRAINING BIKE,3pw240031800,ACTIVE,3PW240031800,15563666161994,61426419925322,https://ktm-shop-nl.myshopify.com/admin/products/15563666161994
shared_sku_peer,KTM 3x3m Paddock Tent,3pw240069500,ACTIVE,3PW240069500,15563667013962,61426425725258,https://ktm-shop-nl.myshopify.com/admin/products/15563667013962
shared_sku_peer,KTM CHARGING PORT COVER FOR PT625 FULLYS,ktm-charging-port-cover-for-pt625-fullys,ACTIVE,1270016711,9417770991946,48992035307850,https://ktm-shop-nl.myshopify.com/admin/products/9417770991946
x_single_variant,KTM TENT WALL SET 3X3M,3pw24006990x,ACTIVE,3PW240069900,8636824551754,47522645836106,https://ktm-shop-nl.myshopify.com/admin/products/8636824551754
shared_sku_peer,KTM TENT WALL SET 3X3M,3pw240069900,ACTIVE,3PW240069900,15563667145034,61426426741066,https://ktm-shop-nl.myshopify.com/admin/products/15563667145034
shared_sku_peer,Lanyard,3wp220067000,ACTIVE,3WP220067000,7291772633269,42287352709301,https://ktm-shop-nl.myshopify.com/admin/products/7291772633269
x_single_variant,LANYARD,hsq-3wp22006700x,ACTIVE,3WP220067000,9369921454410,48811132485962,https://ktm-shop-nl.myshopify.com/admin/products/9369921454410
x_single_variant,Lanyard,3wp22006700x,ACTIVE,3WP220067000,10347885986122,51580017115466,https://ktm-shop-nl.myshopify.com/admin/products/10347885986122
x_single_variant,Managua Durban GTX Gear,20170051xx,DRAFT,20170053ES,8636828123466,47522663498058,https://ktm-shop-nl.myshopify.com/admin/products/8636828123466
shared_sku_peer,Managua Durban GTX Gear,20170053es,ACTIVE,20170053ES,15563651678538,61426367955274,https://ktm-shop-nl.myshopify.com/admin/products/15563651678538
x_single_variant,MECHANIC CURVED CAP,3pw24003200x,ACTIVE,3PW240032000,8636791161162,47522544976202,https://ktm-shop-nl.myshopify.com/admin/products/8636791161162
shared_sku_peer,MECHANIC CURVED CAP,3pw240032000,ACTIVE,3PW240032000,15563666391370,61426421301578,https://ktm-shop-nl.myshopify.com/admin/products/15563666391370
x_single_variant,MECHANIC GLOVES,hsq-3wp21008030x,ACTIVE,3WP210080305,8774966149450,47939268903242,https://ktm-shop-nl.myshopify.com/admin/products/8774966149450
shared_sku_peer,MECHANIC GLOVES,3wp21008030x,ACTIVE,3WP210080305,9399482974538,48916510671178,https://ktm-shop-nl.myshopify.com/admin/products/9399482974538
shared_sku_peer,MECHANIC GLOVES,wp-3wp21008030x,ACTIVE,3WP210080305,9399641375050,48916983316810,https://ktm-shop-nl.myshopify.com/admin/products/9399641375050
x_single_variant,MORPH CAP,3ki23004580x,DRAFT,3KI230045800,7425448149173,42773486895285,https://ktm-shop-nl.myshopify.com/admin/products/7425448149173
shared_sku_peer,MORPH CAP,3ki230045800,ACTIVE,3KI230045800,15563656298826,61426381521226,https://ktm-shop-nl.myshopify.com/admin/products/15563656298826
x_single_variant,MX TRUCKER CAP,3pw24003120x,ACTIVE,3PW240031200,8636792406346,47522547171658,https://ktm-shop-nl.myshopify.com/admin/products/8636792406346
shared_sku_peer,MX Trucker Cap,3pw240031200,ACTIVE,3PW240031200,15563665441098,61426415337802,https://ktm-shop-nl.myshopify.com/admin/products/15563665441098
x_single_variant,OUTLINE TRUCKER CAP,3pw24003130x,DRAFT,3PW240031300,8636792340810,47522547106122,https://ktm-shop-nl.myshopify.com/admin/products/8636792340810
x_single_variant,Outline Trucker Cap,3pw25001830x,ACTIVE,3PW250018300,10218378297674,50989953155402,https://ktm-shop-nl.myshopify.com/admin/products/10218378297674
shared_sku_peer,Outline Trucker Cap,3pw240031300,ACTIVE,3PW240031300,15563665539402,61426415731018,https://ktm-shop-nl.myshopify.com/admin/products/15563665539402
shared_sku_peer,OUTLINE TRUCKER CAP,3pw250018300,ACTIVE,3PW250018300,15563668324682,61426437161290,https://ktm-shop-nl.myshopify.com/admin/products/15563668324682
x_single_variant,PADDOCK TENT 3X3M,3pw24006950x,DRAFT,3PW240069500,8636824486218,47522645770570,https://ktm-shop-nl.myshopify.com/admin/products/8636824486218
x_single_variant,PADDOCK TENT CARRY WHEEL BAG,3ag24006980x,ACTIVE,3AG240069800,8636804301130,47522580758858,https://ktm-shop-nl.myshopify.com/admin/products/8636804301130
shared_sku_peer,Paddock Tent Carry Wheel Bag,3ag240069800,ACTIVE,3AG240069800,15564743409994,61432949801290,https://ktm-shop-nl.myshopify.com/admin/products/15564743409994
x_single_variant,PROSPECT GOGGLES,3pw24001200x,ACTIVE,3PW240012000,8636797944138,47522559033674,https://ktm-shop-nl.myshopify.com/admin/products/8636797944138
shared_sku_peer,PROSPECT GOGGLES BLACK,3pw240012000,ACTIVE,3PW240012000,15563664425290,61426410946890,https://ktm-shop-nl.myshopify.com/admin/products/15563664425290
shared_sku_peer,PROSPECT GOGGLES WFS BLACK,3pw240012100,ACTIVE,3PW240012100,15563664490826,61426411077962,https://ktm-shop-nl.myshopify.com/admin/products/15563664490826
x_single_variant,PROSPECT WFS GOGGLES,3pw24001210x,ACTIVE,3PW240012100,8636797976906,47522559066442,https://ktm-shop-nl.myshopify.com/admin/products/8636797976906
x_single_variant,PURE COMP BELT BAG,3pw24003090x,ACTIVE,3PW240030900,8636804727114,47522581315914,https://ktm-shop-nl.myshopify.com/admin/products/8636804727114
shared_sku_peer,PURE COMP BELT BAG,3pw240030900,ACTIVE,3PW240030900,15563665211722,61426413863242,https://ktm-shop-nl.myshopify.com/admin/products/15563665211722
x_single_variant,PURE COVERT BACKPACK,3pw24003100x,ACTIVE,3PW240031000,8636804792650,47522581381450,https://ktm-shop-nl.myshopify.com/admin/products/8636804792650
shared_sku_peer,PURE COVERT BACKPACK,3pw240031000,ACTIVE,3PW240031000,15563665277258,61426414092618,https://ktm-shop-nl.myshopify.com/admin/products/15563665277258
x_single_variant,PURE DUFFLE BAG,3pw24003080x,ACTIVE,3PW240030800,9399487693130,48916543537482,https://ktm-shop-nl.myshopify.com/admin/products/9399487693130
shared_sku_peer,PURE DUFFLE BAG,3pw240030800,ACTIVE,3PW240030800,15563665113418,61426413404490,https://ktm-shop-nl.myshopify.com/admin/products/15563665113418
x_single_variant,PURE NO DRAG BACKPACK,3pw24003070x,ACTIVE,3PW240030700,8636804694346,47522581283146,https://ktm-shop-nl.myshopify.com/admin/products/8636804694346
shared_sku_peer,PURE NO DRAG BACKPACK,3pw240030700,ACTIVE,3PW240030700,15563665047882,61426413273418,https://ktm-shop-nl.myshopify.com/admin/products/15563665047882
x_single_variant,RADICAL CURVED CAP,3pw24003110x,DRAFT,3PW240031100,8636792471882,47522547237194,https://ktm-shop-nl.myshopify.com/admin/products/8636792471882
shared_sku_peer,Radical Curved Cap,3pw240031100,ACTIVE,3PW240031100,15563665342794,61426414715210,https://ktm-shop-nl.myshopify.com/admin/products/15563665342794
x_single_variant,RB CARVE SPORTS BAG,3rb23004950x,DRAFT,3RB230049500,7425448870069,42773488697525,https://ktm-shop-nl.myshopify.com/admin/products/7425448870069
shared_sku_peer,RB CARVE SPORTS BAG,3rb230049500,ACTIVE,3RB230049500,15563671732554,61426458034506,https://ktm-shop-nl.myshopify.com/admin/products/15563671732554
x_single_variant,RB KTM ADVENT CALENDAR,3rb23005770x,DRAFT,3RB230057700,8778476486986,47948573376842,https://ktm-shop-nl.myshopify.com/admin/products/8778476486986
x_single_variant,RB KTM ADVENT CALENDAR,3rb24007880x,DRAFT,3RB240078800,9636483072330,49823163089226,https://ktm-shop-nl.myshopify.com/admin/products/9636483072330
shared_sku_peer,RB KTM ADVENT CALENDAR,3rb230057700,ACTIVE,3RB230057700,15563671896394,61426458558794,https://ktm-shop-nl.myshopify.com/admin/products/15563671896394
x_single_variant,RB KTM APEX BEANIE,3rb24006320x,ACTIVE,3RB240063200,8696160780618,47695132492106,https://ktm-shop-nl.myshopify.com/admin/products/8696160780618
x_single_variant,RB KTM APEX LANYARD,3rb24006050x,ACTIVE,3RB240060500,8696161206602,47695133835594,https://ktm-shop-nl.myshopify.com/admin/products/8696161206602
x_single_variant,RB KTM APEX SPORTS BAG,3rb24005960x,DRAFT,3RB240059600,8696161304906,47695133933898,https://ktm-shop-nl.myshopify.com/admin/products/8696161304906
x_single_variant,RB KTM APEX UMBRELLA,3rb24006080x,ACTIVE,3RB240060800,8696161435978,47695134720330,https://ktm-shop-nl.myshopify.com/admin/products/8696161435978
x_single_variant,RB KTM BLAZE TRUCKER CAP,3rb25004370x,DRAFT,3RB250043700,10218376855882,50989948961098,https://ktm-shop-nl.myshopify.com/admin/products/10218376855882
shared_sku_peer,RB KTM BLAZE TRUCKER CAP,3rb250043700,ACTIVE,3RB250043700,15563677368650,61426474156362,https://ktm-shop-nl.myshopify.com/admin/products/15563677368650
x_single_variant,RB KTM BRAD BINDER CURVED CAP,3rb24007110x,ACTIVE,3RB240071100,9636548772170,49823744196938,https://ktm-shop-nl.myshopify.com/admin/products/9636548772170
x_single_variant,RB KTM BRAD BINDER KEYRING,3rb24006030x,ACTIVE,3RB240060300,9636549689674,49823753765194,https://ktm-shop-nl.myshopify.com/admin/products/9636549689674
x_single_variant,RB KTM CARBON BEANIE,3rb24006360x,ACTIVE,3RB240063600,9636548837706,49823744295242,https://ktm-shop-nl.myshopify.com/admin/products/9636548837706
x_single_variant,RB KTM CARBON CURVED CAP,3rb24006350x,ACTIVE,3RB240063500,9636548936010,49823744459082,https://ktm-shop-nl.myshopify.com/admin/products/9636548936010
x_single_variant,RB KTM CARBON KEYRING,3rb24006020x,ACTIVE,3RB240060200,9636549198154,49823748292938,https://ktm-shop-nl.myshopify.com/admin/products/9636549198154
shared_sku_peer,RB KTM DECORATION SET,rb-ktm-decoration-set,DRAFT,3RB240078600,9551120859466,49459550912842,https://ktm-shop-nl.myshopify.com/admin/products/9551120859466
x_single_variant,RB KTM DECORATION SET,3rb24007860x,ACTIVE,3RB240078600,9636482974026,49823159353674,https://ktm-shop-nl.myshopify.com/admin/products/9636482974026
x_single_variant,RB KTM DRIFT CROSS BODY BAG,3rb24005990x,DRAFT,3RB240059900,8636764029258,47522449588554,https://ktm-shop-nl.myshopify.com/admin/products/8636764029258
x_single_variant,RB KTM DRIFT DRAWNSTRING BAG,3rb24005980x,ACTIVE,3RB240059800,8636763963722,48855078076746,https://ktm-shop-nl.myshopify.com/admin/products/8636763963722
x_single_variant,RB KTM DRIFT STRAW HAT,3rb24006410x,ACTIVE,3RB240064100,8636764127562,47522449719626,https://ktm-shop-nl.myshopify.com/admin/products/8636764127562
x_single_variant,RB KTM JACK MILLER KEYRING,3rb24006040x,ACTIVE,3RB240060400,9636549722442,49823753797962,https://ktm-shop-nl.myshopify.com/admin/products/9636549722442
x_single_variant,RB KTM LOGO MAGNET,3rb24006060x,ACTIVE,3RB240060600,8769190986058,47918810431818,https://ktm-shop-nl.myshopify.com/admin/products/8769190986058
x_single_variant,RB KTM OFFROAD CURVED CAP,3rb24006330x,ACTIVE,3RB240063300,8696160747850,47695132459338,https://ktm-shop-nl.myshopify.com/admin/products/8696160747850
x_single_variant,RB KTM PITSTOP FITTED CAP,3rb24005900x,ACTIVE,3RB240059000,8696161009994,47695133049162,https://ktm-shop-nl.myshopify.com/admin/products/8696161009994
x_single_variant,RB KTM RUSH CURVED CAP,3rb24006340x,ACTIVE,3RB240063400,8696160649546,47695132098890,https://ktm-shop-nl.myshopify.com/admin/products/8696160649546
x_single_variant,RB KTM TRACTION FLAT CAP,3rb24005920x,ACTIVE,3RB240059200,9399480123722,48916493304138,https://ktm-shop-nl.myshopify.com/admin/products/9399480123722
x_single_variant,RB KTM TURBO TRUCKER CAP,3rb24005910x,ACTIVE,3RB240059100,8696160944458,47695132950858,https://ktm-shop-nl.myshopify.com/admin/products/8696160944458
shared_sku_peer,RB KTM WINTER BEANIE,rb-ktm-winter-beanie,DRAFT,3RB240078500,9547316265290,49444590223690,https://ktm-shop-nl.myshopify.com/admin/products/9547316265290
x_single_variant,RB KTM WINTER BEANIE,3rb24007850x,ACTIVE,3RB240078500,9636482744650,49823158993226,https://ktm-shop-nl.myshopify.com/admin/products/9636482744650
x_single_variant,RB KTM WINTER DECORATION SET,3rb23005780x,DRAFT,3RB230057800,8778214375754,47947908645194,https://ktm-shop-nl.myshopify.com/admin/products/8778214375754
shared_sku_peer,RB KTM WINTER DECORATION SET,3rb230057800,ACTIVE,3RB230057800,15563672027466,61426459803978,https://ktm-shop-nl.myshopify.com/admin/products/15563672027466
x_single_variant,RB KTM WINTER POM POM BEANIE,3rb23005790x,ACTIVE,3RB230057900,9636488675658,49823198282058,https://ktm-shop-nl.myshopify.com/admin/products/9636488675658
shared_sku_peer,RB KTM WINTER POM POM BEANIE,3rb230057900,ACTIVE,3RB230057900,15563672093002,61426459935050,https://ktm-shop-nl.myshopify.com/admin/products/15563672093002
